Id,Url,URL_Length,Having_AT,is_IP,Alexa_Rank,No_of_SubDomain,Prefix_Suffix,url_anchor,Links_in_Tags,URL_Redirect,SSL_FinalState,Sfh,Mailto,Links_pointing,Domain_Age,Domain_Registration_Age,Phishy
5830084,http://www.edenzil.com/jha/p/index.php,38,No,No,6611047,1,No,-1,94,TRUE,-1,1,1,1,5899,1405,Yes
5830075,http://petalfoodscaterers.co.uk/includes/Update/customer_center/customer-IDPP00C111/myaccount/signin/,101,No,No,2147483647,1,No,28,-1,TRUE,-1,-1,-1,-1,2768,153,Yes
5830067,http://www.instagramsecuritysupport.site/accounts/help/,55,No,No,2147483647,1,No,-1,25,TRUE,-1,0,1,0,-1,-1,Yes
5830061,http://sakhilesonke.co.za/wp-content/uploads/2018/10/index.html,63,No,No,2147483647,1,No,100,100,TRUE,-1,1,1,-1,0,0,Yes
5830007,http://stcroixlofts.com/inc/manager/config/auth/log/5953053d9629b2ed0b553ef1ed99c5b5NzQwODc0NTM0NDJhMTk4MTg1ZGVhNjQ1MTJjYTYyMTQ=/resolution/websc_login/,152,No,No,2147483647,1,No,-1,100,TRUE,-1,1,1,-1,5580,262,Yes
5829975,http://jobform.com/apply/career-builder/car-wrap-service,56,No,No,2475085,1,No,-1,33,TRUE,-1,1,1,0,7402,266,Yes
5829968,http://mecatronica.ind.br/loja/wp-content/languages/ita1/atendimento/chamada.php,80,No,No,2147483647,1,No,100,66,TRUE,-1,1,1,-1,-1,-1,Yes
5829938,https://quiwi2coin.ru,21,No,No,19858552,1,No,-1,100,TRUE,0,1,1,1,115,249,Yes
5829911,http://stcroixlofts.com/inc/manager/config/auth/log/679db5bf37a7d95110c34ae93a670e4eMjcyZjgwNTMwMzc1NTU0MzQ2MjE0Y2U1NzViODc0ZjU=/resolution/websc_login/?country.x=&amp;locale.x=en_,180,No,No,2147483647,1,No,100,100,TRUE,-1,1,1,-1,5580,262,Yes
5829897,http://pisqr.net/gocart/www.loginalibaba.com/alibaba/alibaba/login.alibaba.com.php?email=ian.stocks@tradeweb.com&amp;.rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1,200,Yes,No,2147483647,1,No,-1,0,TRUE,-1,1,1,-1,1805,386,Yes
5829888,http://rsc-dc.com/wp-includes/images/smilies/wellsf/wellsonlione/1/index.html,77,No,No,2147483647,1,Yes,-1,-1,TRUE,-1,-1,-1,-1,-1,-1,Yes
5829881,http://cbacpartnership.org/verify/903a1a3efb7e972a751ffa62520f7ad3MTUzOWY4Mzk4NDY1NDMzMjkxMmE3ODViMmJlYWY4MzA=/myaccount/websc_login/?country.x=&amp;locale.x=en_,161,No,No,2147483647,1,No,-1,-1,TRUE,-1,-1,-1,-1,2247,308,Yes
5829867,http://ijere.com/public/frontend/effortlessly/smoothly/detail_stranger_things/,78,No,No,2907265,1,No,-1,100,TRUE,-1,1,1,-1,1093,2,Yes
5829863,http://costelabrasileira.com/,29,No,No,2147483647,1,No,-1,-1,TRUE,-1,-1,-1,-1,243,121,Yes
5829838,https://lihi.io/,16,No,No,112948,1,No,-1,92,TRUE,0,1,1,1,428,301,Yes
5829837,https://lihi.cc/37Hen,21,No,No,184964,1,No,16,91,TRUE,0,1,1,1,411,318,Yes
5829807,http://americanas-produtos.app,30,No,No,2147483647,1,Yes,20,76,TRUE,-1,1,1,1,148,216,Yes
5829795,https://www.hotscents.ro/l?i=a2V2aW4uYmF0dEBjYXNwaW8uY29t,57,No,No,2603750,1,No,40,100,TRUE,0,1,1,-1,0,0,Yes
5829763,http://mecatronica.ind.br/loja/wp-content/languages/ita1/atendimento/chamada.php?=UAXZBBLWBVWD5SEEIAGIZ7F2R1QXTTAN59NGK9CV59091NMJY43X0HZ1HPXBJ9ZOHM52VGXZP79QUU0SXCQ8TQ8BG6NZEMNV0SW60U5Z1CPV8ZN6BEC65KHKQ5K5R9121X7ARA0SNZOVYC1AQDFVYXGO21TT0UVAR2KJCTC1S1VRCW24AHY9EEXGFR0PL5ZD7KXID0I7AEYMAZPLGOTV4RBJIL95Q8HWSEE6OXCYCALMAB8RZ2M3TYLBJUF03X6UCKZ2ICZUNLHXWPPVRBYKAJWTEC4G00AMUANCMN809O85EWZ69YQIHMCWYFC9OMUIWIVI63SDRZH7WHB6F2OXO1TMF6U5SPMO8I7CKZQCZ9IWPU26VP4KPX76320UQWJXEQAZP1BP9ULYOM4JC8535A88CH33EL1TBAT2B5QKZBINYM8ATBCXLK5X381HS1A5B46N9V888PU6C2F6DS4YC9WFFXW9Y7C0AHXJD5R,569,No,No,2147483647,1,No,-1,66,TRUE,-1,1,1,-1,-1,-1,Yes
5829757,http://vwqx.xyz/facebook-confirm.html,37,No,No,2147483647,1,No,-1,100,TRUE,-1,1,1,-1,108,257,Yes
5829756,http://vwqx.xyz/1220066.html,28,No,No,2147483647,1,No,-1,100,TRUE,-1,1,1,-1,108,257,Yes
5829754,http://vwqx.xyz/1008007.html,28,No,No,2147483647,1,No,-1,100,TRUE,-1,1,1,-1,108,257,Yes
5829739,http://faithfullyinfertile.com/invoice/microsoft/?ussrd=nobody@example.com,74,Yes,No,2147483647,1,No,-1,100,TRUE,-1,1,1,-1,3274,12,Yes
5829706,http://www.cbacpartnership.org/verify/7f34a50cb715e7fe151953a64ed32f84ZmYwOTNmMzk2YTdkODg2OTlhNmUyMjhlMmYyZDg5MDI=/myaccount/websc_login/?country.x=NL&amp;locale.x=en_NL,169,No,No,2147483647,1,No,-1,-1,TRUE,-1,-1,-1,-1,2247,308,Yes
5829701,http://stcroixlofts.com/inc/manager/config/auth/log/32cef84f9c16736f5171bc1b26b50c8dNDMwMTQ4OTE0ZGNmMjhiYTI3NGVjZDNmZDgzN2VjOGQ=/resolution/websc_login/,152,No,No,2147483647,1,No,-1,100,TRUE,-1,1,1,-1,5580,262,Yes
5829675,http://imoveisbragabh.com.br/site/img/,38,No,No,19682352,1,No,-1,54,TRUE,-1,1,1,0,-1,-1,Yes
5829638,https://bonusexclusifs.com/?f5c2e3e39e8c5d2dd4f2e5916c8eb041,60,No,No,817913,1,No,100,100,TRUE,0,1,1,-1,205,159,Yes
5829639,https://bonusexclusifs.com/?a980da41b8410b92bdd2d31b75e89fb4,60,No,No,817913,1,No,-1,100,TRUE,0,1,1,-1,205,159,Yes
5829635,http://nao.onlinebrformid6076964.naizero.com/,45,No,No,2147483647,2,No,-1,100,TRUE,-1,1,1,-1,112,252,Yes
5829632,http://nao.onlinebrformid8249835.naizero.com,44,No,No,2147483647,2,No,-1,100,TRUE,-1,1,1,-1,112,252,Yes
5829634,http://nao.onlinebrformid7748345.oreozac.com,44,No,No,13823714,2,No,-1,100,TRUE,-1,1,1,-1,112,252,Yes
5829631,http://nao.onlinebrformid5832638.naizero.com,44,No,No,2147483647,2,No,-1,100,TRUE,-1,1,1,-1,112,252,Yes
5829625,https://terresdepargne.com/?510a0b1d3e4ca5dc1a748773d8cce70d,60,No,No,1161666,1,No,-1,100,TRUE,0,1,1,-1,205,159,Yes
5829615,https://exclusivesintelligentes.com/?b179170aad0d7ca8ef5a69917d16d236,69,No,No,1566474,1,No,-1,100,TRUE,0,1,1,-1,205,159,Yes
5829607,https://zattalocacoes.com/system/C/d2f02cf8fa409120ad688b4877a7f3d7ZWVlNTE3Zjc3NjI3ZjI1ODI5NzdjMDI5ZTA1ZmIzZjE=/myaccount/websc_login/?country.x=US&locale.x=en_US,162,No,No,2147483647,1,No,-1,40,TRUE,0,-1,1,1,1438,22,Yes
5829603,https://falledade.firebaseapp.com/,34,No,No,2147483647,1,No,100,100,TRUE,0,1,1,-1,2313,608,Yes
5829604,https://exlusivesdeportail.com/?c0b46fea550da5658b143d44ca1b0a89,64,No,No,1344000,1,No,-1,100,TRUE,0,1,1,-1,205,159,Yes
5829601,http://i.cl/1Eve,16,No,No,2147483647,1,No,-1,100,TRUE,-1,-1,1,1,5631,604,Yes
5829589,http://nao.onlinebrformid2431816.oreozac.com/,45,No,No,13823714,2,No,49,100,TRUE,-1,1,1,-1,112,252,Yes
5829587,https://1drv.ms/xs/s!AgcMIWZaJkw8gTNzNyp-njKxuscI?wdFormId=,59,No,No,555003,1,No,-1,100,TRUE,0,1,1,0,1995,195,Yes
5829547,http://stcroixlofts.com/inc/manager/config/auth/log/d4ecca1c41a07d063cafd254bb0d10d6NzQ3ZjlhMDdmYTdlOGUxZWMzYTdmZjVhZjA0MzRhOWM=/resolution/websc_login/,152,No,No,2147483647,1,No,-1,100,TRUE,-1,1,1,-1,5580,262,Yes
5829528,http://bayandtools.com/rover/3/p4LxVOcavynxpUerpC50vrqAhcUYKUp4LxVOcavynxpUerpC50vrqAhcUYKU-p4LxVOcavynxpUerpC50vrqAhcUYKUp4LxVOcavynxpUerpC50vrqAhcUYKUp4LxVOcavynxpUerpC50vrqAhcUYKU/TUtrucks@web.de,198,Yes,No,2147483647,1,No,-1,0,TRUE,-1,1,1,1,314,50,Yes
5829430,http://www.cbacpartnership.org/verify/f17622e41b14899617f6d43c9fcd2d30YTQxY2FlZGFmZmZjNmM4MzYxYWQxYTRkNGQ2ZmQ3NDQ=/myaccount/websc_login/?country.x=NL&amp;locale.x=en_NL,169,No,No,2147483647,1,No,100,-1,TRUE,-1,-1,-1,-1,2247,308,Yes
5829429,http://www.pbnamd.com/work/eimprovement/,40,No,No,2147483647,1,No,-1,100,TRUE,-1,1,1,1,2516,39,Yes
5829392,http://petalfoodscaterers.co.uk/includes/Update/customer_center/customer-IDPP00C765/myaccount/signin/,101,No,No,2147483647,1,No,100,-1,TRUE,-1,-1,-1,-1,2768,153,Yes
5829374,http://stcroixlofts.com/inc/manager/config/auth/log/7d22e2a500f6e10d1cf08b2ad75bdaf4OTYwZmI4MjE0MzhjODNmMTUyNzgwMGIzYjRiM2NmNzc=/resolution/websc_login/,152,No,No,2147483647,1,No,-1,100,TRUE,-1,1,1,-1,5580,262,Yes
5829372,http://ctcgroup.com.pk/upbluesky.com/upbluesky/adobesecurefiledpdfadobesecurefiledpdfadobesecurefiledpdfadobesecurefiledpdfadobesecurefiledpdfadobesecurefile/secured-adobe/,172,No,No,2147483647,1,No,-1,100,TRUE,-1,1,1,-1,-1,-1,Yes
5829371,http://stcroixlofts.com/inc/manager/config/auth/log/cf77f54fc4454442a32c4399269b31e4NDk4Mjk4Mzk5ZTdhMGI0YjVmM2RiYzY0Y2YyNTFhOWU=/resolution/websc_login/,152,No,No,2147483647,1,No,-1,100,TRUE,-1,1,1,-1,5580,262,Yes
5829350,http://users.atw.hu/balassafa/banco.bradesco.com.br/atendimento_bradesco/,73,No,No,99525,1,No,-1,100,TRUE,-1,1,1,-1,0,0,Yes
5829351,http://users.atw.hu/balassafa/banco.bradesco.com.br/atendimento_bradesco/home.php?cli=&/UgWWlbT7CC/dfeGkkGWqe.php,113,No,No,99525,1,No,-1,100,TRUE,-1,1,1,-1,0,0,Yes
5829349,https://marketingsuite.verticalresponse.com/surveys/surveys/answer/anSiWKF46N_Is38aGcLPf-1cKnDeoyKtLK1o_TuIbkKo=,112,No,No,35557,1,No,-1,-1,TRUE,0,-1,-1,-1,6567,6,Yes
5829343,http://ebill.update.musthavetrades.com/login.php?cmd=login_submit&amp;id=a72d7fc067032cadb527ba19869658b6a72d7fc067032cadb527ba19869658b6&amp;session=a72d7fc067032cadb527ba19869658b6a72d7fc067032cadb527ba19869658b6,214,No,No,2147483647,2,No,-1,-1,TRUE,-1,-1,-1,-1,856,238,Yes
5829331,http://pisqr.net/cardealer/www.loginalibaba.com/alibaba/alibaba/login.alibaba.com.php?dtfyw=zkyyo.onuza@cjgj.mdb,112,Yes,No,2147483647,1,No,-1,0,TRUE,-1,1,1,-1,1805,386,Yes
5829330,http://discountcarpets.org.uk/matchfpple/login,46,No,No,2147483647,1,No,-1,-1,TRUE,-1,-1,-1,-1,3080,206,Yes
5829325,http://alpha-omega-outreach.com/js/delta.com/delta2018/index.php,64,No,No,2147483647,1,Yes,-1,7,TRUE,-1,0,1,1,5126,351,Yes
5829315,http://www.pisqr.net/sass/www.loginalibaba.com/alibaba/alibaba/login.alibaba.com.php?email=info@iroalginate.com,111,Yes,No,2147483647,1,No,100,0,TRUE,-1,1,1,-1,1805,386,Yes
5829313,http://schlemmer-pass.net/meme/,31,No,No,2147483647,1,Yes,-1,100,TRUE,-1,1,1,-1,362,2,Yes
5829282,http://fortifiedelectrics.com.au/secure-alibaba/alibaba/login/message%204/service/?email=ccc@ccclaser.com,105,Yes,No,2147483647,1,No,-1,22,TRUE,-1,1,1,1,-1,-1,Yes
5829277,http://swisscomworldshop.ch,27,No,No,2147483647,1,No,100,100,TRUE,-1,1,1,-1,-1,-1,Yes
5829270,http://www.ebill.update.musthavetrades.com/login.php?cmd=login_submit&amp;id=d884793594b317bc57852632cbd870b7d884793594b317bc57852632cbd870b7&amp;session=d884793594b317bc57852632cbd870b7d884793594b317bc57852632cbd870b7,218,No,No,2147483647,3,No,-1,-1,TRUE,-1,-1,-1,-1,856,238,Yes
5829256,https://soulfull.ae/wp-admin/sparkvr/p8xgfr8HhMUUUYklFVhK/,58,No,No,4346068,1,No,-1,100,TRUE,0,0,1,1,0,0,Yes
5829236,http://sindbuzios.com.br/Members-Association/Members-Association/Association,76,No,No,2147483647,1,No,100,0,TRUE,-1,1,1,-1,-1,-1,Yes
5829186,https://robertsmedia.com.au/VW/app.smartsheet.com/page2.php,59,No,No,2147483647,1,No,100,100,TRUE,-1,1,1,-1,-1,-1,Yes
5829185,https://robertsmedia.com.au/rs/IT.php,37,No,No,2147483647,1,No,-1,100,TRUE,-1,1,1,-1,-1,-1,Yes
5829184,http://brasilimplementos.com/admin/app/C/d7da8388f61133d87b6555abca58727dNDE0ZjM5YzU5ZWJlOTdiYTA3NDBlN2UwYTRkZWI4MWQ=/myaccount/websc_login/,140,No,No,2147483647,1,No,-1,100,TRUE,-1,1,1,-1,2040,150,Yes
5829183,http://sindbuzios.com.br/Members-Association/Members-Association/Association/,77,No,No,2147483647,1,No,-1,0,TRUE,-1,1,1,-1,-1,-1,Yes
5829140,http://email.mg.winloot.com/c/eJxVUNtuhSAQ_JrjmwYERR98aHJyPqA_YLgsSsPFKtb077ucpm2aLLPLzDLAmokyA1xVblIDU63SCvqWWAADhmpqlTRCM9H16saJT1r6NR25eVYmBelitU7CMDZIzlTXi9EQpduB0EFo3hki1NhWflpz3m7s5dY-MBKEbU_N5aJPKTc6BSSzb7YVex647nQ9F-SooxHTfiBYYhDlO_0hMIorll0x7gqDcF3Xf2fkXmFxR4a9tD5c_HBZZpdi2d615ePYalFTS4aaKw71AILXCkYmemIFt30x6c8c5iOdu4bnOcDP-19Bp5gh5qcitYYt_0kybNIt37ddfg5hJjUjczh9dtU-qc_d4DyTfTtwxkuxLQ__AucVgPM,405,No,No,88892,2,No,100,61,TRUE,-1,1,1,1,5766,1173,Yes
5829133,http://oempro.winloot.com/tl.php?p=1i0r/1i7w/rs/6et/afn/rs//http%3A%2F%2Fwww.uwinit.com%2FRegister%3Finvitation%3D4A8FD5E1-07EC-4B65-9AA8-7F38B5788B29%26utm_source%3Demail%26utm_content%3Dlc_usps%26utm_campaign%3Duw_0-30_multi,226,No,No,88892,1,No,80,25,TRUE,-1,1,1,1,5766,1173,Yes
5829126,http://ngimmigration.com/english/includes/login.php,51,No,No,2147483647,1,No,94,0,TRUE,-1,1,1,-1,5376,832,Yes
5829098,http://www.youriitianbro.com/wp-content/uploads/wc-Iog/loginUSA/login/,70,No,No,4972426,1,No,-1,98,TRUE,-1,1,1,1,243,487,Yes
5829091,https://tanagra.com.br/blog/novo-acesso-pendencia-cliente-atualizar-cadastro-bnt-net-preferencia.acesso005/atendimento-exclusivo-pessoal-criptografado/recrutamento-obrigatorio-pesoal.jpg,186,No,No,5214442,1,No,14,74,TRUE,0,1,1,1,-1,-1,Yes
5829087,http://freefiregarena.xyz/login.php,35,No,No,2147483647,1,No,2,0,TRUE,-1,1,1,-1,117,248,Yes
5829080,http://www.youriitianbro.com/wp-content/uploads/wc-Iog/loginUSA/login/login.php,79,No,No,4972426,1,No,-1,98,TRUE,-1,1,1,1,243,487,Yes
5829058,http://xn----7sbgzjgs5a3c1d.xn--p1ai/images/nab/cardinfo.htm,60,No,No,2147483647,1,Yes,14,-1,TRUE,-1,-1,-1,-1,0,0,Yes
5829048,https://draphterpine.com/ff7ceb0bd85903e800/2//#https://www.paypal.com/webapps/hermes?token=5TH411337N706444M&amp;useraction=commit&amp;rm=1&amp;mfid=1540783397037_c1aa299a78609,177,No,No,534045,1,No,-1,100,TRUE,0,1,1,-1,968,126,Yes
5829044,http://www.linkturs.ru/core/cache/mgr/smarty/nbs/bf.htm,55,No,No,2147483647,1,No,-1,100,TRUE,-1,1,1,-1,3075,211,Yes
5828947,http://outubrorosacompanelaslindas.com/index.php?produto=353776576,66,No,No,2147483647,1,No,-1,100,TRUE,-1,1,1,0,111,253,Yes
5828910,https://lihi.cc/WFtmv,21,No,No,184964,1,No,100,91,TRUE,0,1,1,1,411,318,Yes
5828906,http://sbgd.net/plugins/slik/slow/DH,36,No,No,2147483647,1,No,20,100,TRUE,-1,1,1,1,3491,160,Yes
5828907,http://sbgd.net/plugins/slik/slow/DH/,37,No,No,2147483647,1,No,100,100,TRUE,-1,1,1,1,3491,160,Yes
5828904,http://sbgd.net/plugins/slik/slow/all,37,No,No,2147483647,1,No,100,100,TRUE,-1,1,1,1,3491,160,Yes
5828890,https://lihi.cc/svarz,21,No,No,184964,1,No,100,91,TRUE,0,1,1,1,411,318,Yes
5828880,http://festainfantilbh.com.br/toboga/index.htm,46,No,No,2147483647,1,No,20,100,TRUE,-1,1,1,1,-1,-1,Yes
5828879,http://festainfantilbh.com.br/pula_pula/index.htm,49,No,No,2147483647,1,No,100,100,TRUE,-1,1,1,1,-1,-1,Yes
5828831,https://lihi.cc/HI21T,21,No,No,184964,1,No,100,91,TRUE,0,1,1,1,411,318,Yes
5828816,https://peringatanfbcom2.wixsite.com/mysite,43,No,No,540,1,No,20,20,TRUE,-1,1,1,-1,2472,814,Yes
5828804,https://www.qqc.co/ArbGE,24,No,No,3548391,1,No,100,-1,TRUE,-1,-1,-1,-1,2994,291,Yes
5828788,https://verifikasifb2k18.wixsite.com/mysite,43,No,No,540,1,No,-1,20,TRUE,-1,1,1,-1,2472,814,Yes
5828767,https://peringatanakunn071.wixsite.com/mysite,45,No,No,540,1,No,100,20,TRUE,-1,1,1,1,2472,814,Yes
5828748,https://peringatanakun2981.wixsite.com/mysite,45,No,No,540,1,No,100,20,TRUE,-1,1,1,1,2472,814,Yes
5828732,http://jamilhakkens.eu/videotron/bnc/National%20Bank%20Online.html,66,No,No,2147483647,1,No,100,-1,TRUE,-1,-1,-1,-1,-1,-1,Yes
5828691,https://brasilimplementos.com/admin/app/C/d7da8388f61133d87b6555abca58727dNDE0ZjM5YzU5ZWJlOTdiYTA3NDBlN2UwYTRkZWI4MWQ=/myaccount/information/?enc=ae7695080236a5c571c29af9b7dcc4a7&amp;p=0&amp;dispatch=6a6854e92b512350f08a45f15c01e7a83ca86d17,240,No,No,2147483647,1,No,-1,100,TRUE,0,1,1,-1,2040,150,Yes
5828656,https://brasilimplementos.com/admin/app/C/75e05e5170a1f5abf5edbb4faf98190fYjJiNTkwM2EzNWVlNmQwNjExNWY3ZGYyYjYyOTMwNWU=/myaccount/websc_login/?country.x=US&locale.x=en_US,169,No,No,2147483647,1,No,-1,100,TRUE,0,1,1,-1,2040,150,Yes
5828655,http://i.cl/L8wA,16,No,No,2147483647,1,No,-1,100,TRUE,-1,1,1,-1,5631,604,Yes
5828637,https://grezvricers.000webhostapp.com/security_help.htm,55,No,No,3782,1,No,-1,0,TRUE,-1,1,1,1,1009,1181,Yes
5828627,https://brasilimplementos.com/admin/app/C/a08479d47d85a7e26fc1f0344e63e718NDNmZWFkZDJhYWM5ZjA1YzIzNjIyN2EwY2Q0NmUxOWQ=/myaccount/websc_billing/,143,No,No,2147483647,1,No,100,100,TRUE,0,1,1,-1,2040,150,Yes
5828626,https://brasilimplementos.com/admin/app/C/a08479d47d85a7e26fc1f0344e63e718NDNmZWFkZDJhYWM5ZjA1YzIzNjIyN2EwY2Q0NmUxOWQ=/myaccount/websc_billing,142,No,No,2147483647,1,No,-1,100,TRUE,0,1,1,-1,2040,150,Yes
5828588,http://www.pruebaitau.com/,26,No,No,2147483647,1,No,-1,-1,TRUE,-1,-1,-1,-1,384,345,Yes
5828587,http://pruebaitau.com/,22,No,No,2147483647,1,No,-1,-1,TRUE,-1,-1,-1,-1,384,345,Yes
5828578,http://198.48.56.50/includes/images/Linkedin/file/SignIn.php,60,No,Yes,2147483647,1,No,-1,0,TRUE,-1,0,1,1,-1,-1,Yes
5828559,http://thejewellerymall.in/downloader/Config.html,49,No,No,11963323,1,No,100,100,TRUE,-1,1,1,0,356,8,Yes
5828542,https://login.xn--offic365-f1a.com/common/oauth2/authorize/?client_id=00000002-0000-0ff1-ce00-000000000000&amp;redirect_uri=httpsaffoutlook.office.comfowaf&amp;resource=00000002-0000-0ff1-ce00-000000000000&amp;response_mode=form_post&amp;response_type=code%20id_token&amp;scope=openid&amp;msafed=0&amp;client-request-id=f775616a-1664-4f22-9ac8-9f73f77c4a47&amp;protectedtoken=true&amp;domain_hint=functionaldevices.com&amp;nonce=636709721120096942.e61760d6-e7be-4c2d-89c4-a500da85cb2b&amp;state=DctBDoMgEEBRaO_SHToggixM79AbDMM0JVFJFNrrl8X7uy-FEPfu1knoEd5NzkPwRmsDEFywZmCnvYPkFPvIypJJaglkFc4ACZeZoomyv9NYfjg-T8ZtX9_toJrLgVvibya-Bir7A1v9vDjlk6mu9Wz8Bw,649,No,No,2147483647,1,Yes,100,50,TRUE,-1,-1,1,0,178,186,Yes
5828523,https://login.xn--offic365-f1a.com,34,No,No,2147483647,1,Yes,100,50,TRUE,-1,0,1,0,178,186,Yes
5828524,https://login.xn--offic365-f1a.com/common/oauth2/authorize/?client_id=00000002-0000-0ff1-ce00-000000000000&redirect_uri=httpsaffoutlook.office.comfowaf&resource=00000002-0000-0ff1-ce00-000000000000&response_mode=form_post&response_type=code+id_token&scope=openid&msafed=0&client-request-id=f775616a-1664-4f22-9ac8-9f73f77c4a47&protectedtoken=true&domain_hint=functionaldevices.com&nonce=636709721120096942.e61760d6-e7be-4c2d-89c4-a500da85cb2b&state=DctBDoMgEEBRaO_SHToggixM79AbDMM0JVFJFNrrl8X7uy-FEPfu1knoEd5NzkPwRmsDEFywZmCnvYPkFPvIypJJaglkFc4ACZeZoomyv9NYfjg-T8ZtX9_toJrLgVvibya-Bir7A1v9vDjlk6mu9Wz8Bw,603,No,No,2147483647,1,Yes,100,50,TRUE,-1,0,1,0,178,186,Yes
5828468,http://www.witau.com/,21,No,No,2147483647,1,No,100,100,TRUE,-1,1,1,-1,4116,266,Yes
5828465,http://witau.com/,17,No,No,2147483647,1,No,-1,100,TRUE,-1,1,1,-1,4116,266,Yes
5828391,http://akis.vhost.lt/wp-content/plugins/red.php,47,No,No,2268448,1,No,-1,100,TRUE,-1,1,1,-1,-1,-1,Yes
5828381,https://verifikasiakun7763.wixsite.com/mysite,45,No,No,540,1,No,-1,20,TRUE,-1,1,1,1,2472,814,Yes
5828376,https://peringatanfb0.wixsite.com/mysite,40,No,No,540,1,No,100,20,TRUE,-1,1,1,-1,2472,814,Yes
5828369,https://verifikasiacount01.wixsite.com/mysite,45,No,No,540,1,No,100,20,TRUE,-1,1,1,1,2472,814,Yes
5828348,https://pemblokiranfb079.wixsite.com/mysite,43,No,No,540,1,No,100,20,TRUE,-1,1,1,-1,2472,814,Yes
5828347,https://image-s.weebly.com/,27,No,No,2147483647,1,No,100,18,TRUE,1,1,1,1,4705,773,Yes
5828346,http://newenglandbluefintuna.com/wp-admin/header/manger/chaseonline/www/chaseredlink.html?platform=hootsuite,108,No,No,19061383,1,No,100,100,TRUE,-1,1,1,-1,1866,324,Yes
5828341,https://www.m1ore3as.com/,25,No,No,2147483647,1,No,-1,-1,TRUE,-1,-1,-1,-1,356,8,Yes
5828275,https://gtavlaunch.com/,23,No,No,5929104,1,No,-1,37,TRUE,0,1,1,-1,121,243,Yes
5828274,http://Gtavlaunch.com,21,No,No,5929104,1,No,100,37,TRUE,-1,1,1,-1,121,243,Yes
5828252,https://www.rebrand.ly/check-your-account-information,53,No,No,1761104,1,No,100,100,TRUE,0,1,1,0,0,0,Yes
5828142,https://book.gigwell.com/inquiry/119009/task/edOBtdAY274uBxvO/invoice/154810/paypal?from=contractSigning,104,No,No,371129,1,No,0,79,TRUE,0,1,1,-1,4109,1004,Yes
5828141,http://si-ingenieros.com/img/,29,No,No,2147483647,1,Yes,-1,100,TRUE,-1,1,1,-1,5439,38,Yes
5828140,http://www.lacaranorte.es/img/,30,No,No,2147483647,1,No,-1,100,TRUE,-1,1,1,0,0,0,Yes
5828136,http://somafitagugthc.com/img/,30,No,No,2147483647,1,No,50,100,TRUE,-1,1,1,1,2583,704,Yes
5828067,http://personagrata-ufa.ru/images/banners/linked/linkedin.html,62,No,No,2147483647,1,Yes,100,0,TRUE,-1,1,1,1,1595,230,Yes
5828033,https://siamtur.com/otomail/mail/web/ovh/managerWEB-OVHdepartmenttechniqueovh/web.index.html5400configuration_hosting_DATABASE/web-ovh/vh/,138,No,No,1168022,1,No,100,36,TRUE,1,1,1,1,3614,403,Yes
5827994,http://nuleanusa.com/ap/DHL2017/DHL,35,No,No,2147483647,1,No,73,100,TRUE,-1,0,1,0,1009,85,Yes
5827995,http://nuleanusa.com/ap/DHL2017/DHL/,36,No,No,2147483647,1,No,100,100,TRUE,-1,0,1,0,1009,85,Yes
5827982,https://www.cbp-dhs-gov-official.com,36,No,No,2147483647,1,Yes,100,0,TRUE,0,1,1,1,192,172,Yes
5827972,http://nievesonline.com/01/Hotmail%20Office%20New%20Code%20(3)/login.php,72,No,No,2147483647,1,No,100,100,TRUE,-1,1,1,-1,1766,790,Yes
5827930,https://url.emailprotection.link/?aTGtg8XVdNsPJnJAcOoFseSSry_TXjYVasCMVh19RmpE_gMScyVgmx6M4VzXnJ6gHFP3d_yLwqg9I9XmzO7_pbvUb9M94iu859tRTcLeyZQa1XYEehwdefE1SHCSc30DVqEV8az8Sby2R_ETprSmUrgJtlqj0eVdXQPnCulzx8zlzEUk08l7Aic_3MWLpqR9GyPJuj9hhFnwMKLJ0gX_wjOtdUD9OwJunU2cFT5cdM771VaQlJtzxcjoHNvfarsGjdNECyiN-rpX4rFILKhKUnD5GYouqsRJAAJ8vfJsc6McjgYH8wEgwGCZ36bQTfOcR_5VQVnHWpiXye7gNrCtMdlzPH-G4EPm0I3t-GUf6Oh6PiEHVV16gMXA6LhZ3rCZi,419,No,No,2527017,1,No,-1,-1,TRUE,-1,-1,-1,-1,581,148,Yes
5827901,http://amojoc.org/main.html,27,No,No,14853833,1,No,-1,66,TRUE,-1,1,1,1,890,204,Yes
5827823,https://peringatanakun2131.wixsite.com/mysite,45,No,No,540,1,No,100,20,TRUE,-1,1,1,1,2472,814,Yes
5827819,https://verifikasiacount20.wixsite.com/mysite,45,No,No,540,1,No,100,20,TRUE,-1,1,1,1,2472,814,Yes
5827817,http://search.searchtpg.com/?i_id=packages__1.30&amp;source=bing-bb8&amp;uc=20180524&amp;uid=1bea1c1b-d93c-46f4-9ce1-7da3456392d8&amp;ap=appfocus94,147,No,No,526572,1,No,100,20,TRUE,-1,1,1,1,486,243,Yes
5827806,http://search.searchtpg.com/?i_id=packages__1.30&amp;uid=ae1c20c3-f6e6-44fb-8566-984f160c484e&amp;source=bing-bb8&amp;ap=appfocus94&amp;uc=20180430,147,No,No,526572,1,No,100,20,TRUE,-1,1,1,1,486,243,Yes
